Participant,BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
15,00:02:10.616,00:02:11.819,130.616,131.819,3,'NADL/V4-G1F.ogg','NADL/V4-G1F.ogg','F'
15,00:02:13.021,00:02:14.465,133.021,134.465,3,'NADL/V4-G1F.ogg','NADL/V4-G1F.ogg','T'
15,00:02:14.465,00:02:18.313,134.465,138.313,2,'NADL/V4-G1F.ogg','NADL/V4-G1F.ogg','ONE'
15,00:02:21.200,00:02:22.643,141.200,142.643,3,'NADL/V4-N1F.ogg','NADL/V4-N1F.ogg','T'
15,00:02:24.086,00:02:25.530,144.086,145.530,3,'NADL/V4-N1F.ogg','NADL/V4-N1F.ogg','F'
15,00:02:25.530,00:02:27.213,145.530,147.213,2,'NADL/V4-N1F.ogg','NADL/V4-N1F.ogg','ONE'
15,00:02:33.468,00:02:34.670,153.468,154.670,3,'NADL/V4-B1F.ogg','NADL/V4-B1F.ogg','F'
15,00:02:36.114,00:02:37.316,156.114,157.316,3,'NADL/V4-B1F.ogg','NADL/V4-B1F.ogg','T'
15,00:02:37.316,00:02:39.241,157.316,159.241,2,'NADL/V4-B1F.ogg','NADL/V4-B1F.ogg','TWO'
15,00:02:45.735,00:02:46.938,165.735,166.938,3,'NADL/V4-Q1F.ogg','NADL/V4-Q1F.ogg','F'
15,00:02:48.622,00:02:50.065,168.622,170.065,3,'NADL/V4-Q1F.ogg','NADL/V4-Q1F.ogg','T'
15,00:02:50.065,00:02:52.711,170.065,172.711,2,'NADL/V4-Q1F.ogg','NADL/V4-Q1F.ogg','ONE'
15,00:02:55.838,00:02:57.282,175.838,177.282,3,'NADL/V4-E1F.ogg','NADL/V4-E1F.ogg','T'
15,00:02:58.725,00:02:59.928,178.725,179.928,3,'NADL/V4-E1F.ogg','NADL/V4-E1F.ogg','F'
15,00:02:59.928,00:03:08.828,179.928,188.828,2,'NADL/V4-E1F.ogg','NADL/V4-E1F.ogg','TWO'
15,00:03:12.195,00:03:13.639,192.195,193.639,3,'NADL/V4-A1F.ogg','NADL/V4-A1F.ogg','F'
15,00:03:14.841,00:03:16.285,194.841,196.285,3,'NADL/V4-A1F.ogg','NADL/V4-A1F.ogg','T'
15,00:03:16.285,00:03:18.931,196.285,198.931,2,'NADL/V4-A1F.ogg','NADL/V4-A1F.ogg','TWO'
15,00:03:22.058,00:03:23.501,202.058,203.501,3,'NADL/V4-P1F.ogg','NADL/V4-P1F.ogg','F'
15,00:03:24.944,00:03:26.147,204.944,206.147,3,'NADL/V4-P1F.ogg','NADL/V4-P1F.ogg','T'
15,00:03:26.147,00:03:28.793,206.147,208.793,2,'NADL/V4-P1F.ogg','NADL/V4-P1F.ogg','ONE'
15,00:03:32.642,00:03:33.845,212.642,213.845,3,'NADL/V4-R1F.ogg','NADL/V4-R1F.ogg','T'
15,00:03:35.288,00:03:36.491,215.288,216.491,3,'NADL/V4-R1F.ogg','NADL/V4-R1F.ogg','F'
15,00:03:36.491,00:03:40.820,216.491,220.820,2,'NADL/V4-R1F.ogg','NADL/V4-R1F.ogg','ONE'
16,00:00:02.646,00:00:04.089,2.646,4.089,3,'NADL/V4-M1F.ogg','NADL/V4-M1F.ogg','T'
16,00:00:05.532,00:00:06.975,5.532,6.975,3,'NADL/V4-M1F.ogg','NADL/V4-M1F.ogg','F'
16,00:00:06.975,00:00:33.195,6.975,33.195,2,'NADL/V4-M1F.ogg','NADL/V4-M1F.ogg','TWO'
16,00:00:37.765,00:00:38.968,37.765,38.968,3,'NADL/V4-R1F.ogg','NADL/V4-R1F.ogg','F'
16,00:00:40.411,00:00:41.855,40.411,41.855,3,'NADL/V4-R1F.ogg','NADL/V4-R1F.ogg','T'
16,00:00:41.855,00:00:59.895,41.855,59.895,2,'NADL/V4-R1F.ogg','NADL/V4-R1F.ogg','ONE'
16,00:01:03.023,00:01:04.466,63.023,64.466,3,'NADL/V4-H1F.ogg','NADL/V4-H1F.ogg','T'
16,00:01:05.909,00:01:07.352,65.909,67.352,3,'NADL/V4-H1F.ogg','NADL/V4-H1F.ogg','F'
16,00:01:07.352,00:01:13.366,67.352,73.366,2,'NADL/V4-H1F.ogg','NADL/V4-H1F.ogg','TWO'
16,00:01:16.974,00:01:18.177,76.974,78.177,3,'NADL/V4-J1F.ogg','NADL/V4-J1F.ogg','F'
16,00:01:19.861,00:01:21.063,79.861,81.063,3,'NADL/V4-J1F.ogg','NADL/V4-J1F.ogg','T'
16,00:01:21.063,00:01:24.912,81.063,84.912,2,'NADL/V4-J1F.ogg','NADL/V4-J1F.ogg','ONE'
16,00:01:28.280,00:01:29.723,88.280,89.723,3,'NADL/V4-L1F.ogg','NADL/V4-L1F.ogg','F'
16,00:01:31.166,00:01:32.610,91.166,92.610,3,'NADL/V4-L1F.ogg','NADL/V4-L1F.ogg','T'
16,00:01:32.610,00:01:35.496,92.610,95.496,2,'NADL/V4-L1F.ogg','NADL/V4-L1F.ogg','ONE'
16,00:01:40.307,00:01:41.750,100.307,101.750,3,'NADL/V4-B1F.ogg','NADL/V4-B1F.ogg','F'
16,00:01:43.194,00:01:44.637,103.194,104.637,3,'NADL/V4-B1F.ogg','NADL/V4-B1F.ogg','T'
16,00:01:44.637,00:01:55.461,104.637,115.461,2,'NADL/V4-B1F.ogg','NADL/V4-B1F.ogg','TWO'
16,00:01:58.829,00:02:00.032,118.829,120.032,3,'NADL/V4-F1F.ogg','NADL/V4-F1F.ogg','F'
16,00:02:01.475,00:02:02.678,121.475,122.678,3,'NADL/V4-F1F.ogg','NADL/V4-F1F.ogg','T'
16,00:02:02.678,00:02:07.729,122.678,127.729,2,'NADL/V4-F1F.ogg','NADL/V4-F1F.ogg','ONE'
16,00:02:10.856,00:02:12.300,130.856,132.300,3,'NADL/V4-Q1F.ogg','NADL/V4-Q1F.ogg','T'
16,00:02:13.743,00:02:15.186,133.743,135.186,3,'NADL/V4-Q1F.ogg','NADL/V4-Q1F.ogg','F'
16,00:02:15.186,00:02:24.327,135.186,144.327,2,'NADL/V4-Q1F.ogg','NADL/V4-Q1F.ogg','ONE'
16,00:02:27.695,00:02:29.138,147.695,149.138,3,'NADL/V4-K1F.ogg','NADL/V4-K1F.ogg','F'
16,00:02:30.581,00:02:32.024,150.581,152.024,3,'NADL/V4-K1F.ogg','NADL/V4-K1F.ogg','T'
16,00:02:32.024,00:02:33.949,152.024,153.949,2,'NADL/V4-K1F.ogg','NADL/V4-K1F.ogg','ONE'
16,00:02:37.316,00:02:38.519,157.316,158.519,3,'NADL/V4-N1F.ogg','NADL/V4-N1F.ogg','T'
16,00:02:39.962,00:02:41.406,159.962,161.406,3,'NADL/V4-N1F.ogg','NADL/V4-N1F.ogg','F'
16,00:02:41.406,00:02:44.773,161.406,164.773,2,'NADL/V4-N1F.ogg','NADL/V4-N1F.ogg','ONE'
16,00:02:47.900,00:02:49.344,167.900,169.344,3,'NADL/V4-E1F.ogg','NADL/V4-E1F.ogg','T'
16,00:02:50.787,00:02:52.230,170.787,172.230,3,'NADL/V4-E1F.ogg','NADL/V4-E1F.ogg','F'
16,00:02:52.230,00:02:54.155,172.230,174.155,2,'NADL/V4-E1F.ogg','NADL/V4-E1F.ogg','ONE'
16,00:02:57.282,00:02:58.725,177.282,178.725,3,'NADL/V4-P1F.ogg','NADL/V4-P1F.ogg','F'
16,00:03:00.168,00:03:01.611,180.168,181.611,3,'NADL/V4-P1F.ogg','NADL/V4-P1F.ogg','T'
16,00:03:01.611,00:03:04.739,181.611,184.739,2,'NADL/V4-P1F.ogg','NADL/V4-P1F.ogg','ONE'
16,00:03:07.866,00:03:09.309,187.866,189.309,3,'NADL/V4-I1F.ogg','NADL/V4-I1F.ogg','T'
16,00:03:10.752,00:03:12.195,190.752,192.195,3,'NADL/V4-I1F.ogg','NADL/V4-I1F.ogg','F'
16,00:03:12.195,00:03:15.323,192.195,195.323,2,'NADL/V4-I1F.ogg','NADL/V4-I1F.ogg','ONE'
16,00:03:18.690,00:03:19.893,198.690,199.893,3,'NADL/V4-C1F.ogg','NADL/V4-C1F.ogg','F'
16,00:03:21.336,00:03:22.539,201.336,202.539,3,'NADL/V4-C1F.ogg','NADL/V4-C1F.ogg','T'
16,00:03:22.539,00:03:25.907,202.539,205.907,2,'NADL/V4-C1F.ogg','NADL/V4-C1F.ogg','TWO'
16,00:03:28.793,00:03:30.236,208.793,210.236,3,'NADL/V4-D1F.ogg','NADL/V4-D1F.ogg','T'
16,00:03:31.920,00:03:33.123,211.920,213.123,3,'NADL/V4-D1F.ogg','NADL/V4-D1F.ogg','F'
16,00:03:33.123,00:03:36.491,213.123,216.491,2,'NADL/V4-D1F.ogg','NADL/V4-D1F.ogg','ONE'
16,00:03:39.618,00:03:41.061,219.618,221.061,3,'NADL/V4-O1F.ogg','NADL/V4-O1F.ogg','F'
16,00:03:42.504,00:03:43.947,222.504,223.947,3,'NADL/V4-O1F.ogg','NADL/V4-O1F.ogg','T'
16,00:03:43.947,00:03:48.758,223.947,228.758,2,'NADL/V4-O1F.ogg','NADL/V4-O1F.ogg','ONE'
16,00:03:51.885,00:03:53.329,231.885,233.329,3,'NADL/V4-A1F.ogg','NADL/V4-A1F.ogg','T'
16,00:03:54.772,00:03:56.215,234.772,236.215,3,'NADL/V4-A1F.ogg','NADL/V4-A1F.ogg','F'
16,00:03:56.215,00:03:57.659,236.215,237.659,2,'NADL/V4-A1F.ogg','NADL/V4-A1F.ogg','ONE'
16,00:04:00.786,00:04:02.229,240.786,242.229,3,'NADL/V4-G1F.ogg','NADL/V4-G1F.ogg','T'
16,00:04:03.432,00:04:04.875,243.432,244.875,3,'NADL/V4-G1F.ogg','NADL/V4-G1F.ogg','F'
16,00:04:04.875,00:04:10.407,244.875,250.407,2,'NADL/V4-G1F.ogg','NADL/V4-G1F.ogg','TWO'
17,00:00:06.013,00:00:07.216,6.013,7.216,3,'NADL/V2-M1F.ogg','NADL/V2-M1F.ogg','T'
17,00:00:08.419,00:00:09.862,8.419,9.862,3,'NADL/V2-M1F.ogg','NADL/V2-M1F.ogg','F'
17,00:00:09.862,00:00:53.641,9.862,53.641,2,'NADL/V2-M1F.ogg','NADL/V2-M1F.ogg','TWO'
17,00:01:04.466,00:01:05.909,64.466,65.909,3,'NADL/V2-L1F.ogg','NADL/V2-L1F.ogg','T'
17,00:01:07.112,00:01:08.555,67.112,68.555,3,'NADL/V2-L1F.ogg','NADL/V2-L1F.ogg','F'
17,00:01:08.555,00:01:11.923,68.555,71.923,2,'NADL/V2-L1F.ogg','NADL/V2-L1F.ogg','ONE'
17,00:01:14.809,00:01:16.253,74.809,76.253,3,'NADL/V2-F1F.ogg','NADL/V2-F1F.ogg','T'
17,00:01:17.455,00:01:18.899,77.455,78.899,3,'NADL/V2-F1F.ogg','NADL/V2-F1F.ogg','F'
17,00:01:18.899,00:01:21.304,78.899,81.304,2,'NADL/V2-F1F.ogg','NADL/V2-F1F.ogg','ONE'
17,00:01:24.431,00:01:25.634,84.431,85.634,3,'NADL/V2-D1F.ogg','NADL/V2-D1F.ogg','F'
17,00:01:27.077,00:01:28.520,87.077,88.520,3,'NADL/V2-D1F.ogg','NADL/V2-D1F.ogg','T'
17,00:01:28.520,00:01:29.964,88.520,89.964,2,'NADL/V2-D1F.ogg','NADL/V2-D1F.ogg','ONE'
17,00:01:32.850,00:01:34.293,92.850,94.293,3,'NADL/V2-A1F.ogg','NADL/V2-A1F.ogg','F'
17,00:01:35.737,00:01:36.939,95.737,96.939,3,'NADL/V2-A1F.ogg','NADL/V2-A1F.ogg','T'
17,00:01:36.939,00:01:38.864,96.939,98.864,2,'NADL/V2-A1F.ogg','NADL/V2-A1F.ogg','ONE'
17,00:01:41.991,00:01:43.434,101.991,103.434,3,'NADL/V2-Q1F.ogg','NADL/V2-Q1F.ogg','F'
17,00:01:44.877,00:01:46.321,104.877,106.321,3,'NADL/V2-Q1F.ogg','NADL/V2-Q1F.ogg','T'
17,00:01:46.321,00:01:51.613,106.321,111.613,2,'NADL/V2-Q1F.ogg','NADL/V2-Q1F.ogg','ONE'
17,00:01:53.778,00:01:55.221,113.778,115.221,3,'NADL/V2-C1F.ogg','NADL/V2-C1F.ogg','T'
17,00:01:56.664,00:01:58.107,116.664,118.107,3,'NADL/V2-C1F.ogg','NADL/V2-C1F.ogg','F'
17,00:01:58.107,00:02:03.640,118.107,123.640,2,'NADL/V2-C1F.ogg','NADL/V2-C1F.ogg','ONE'
17,00:02:06.045,00:02:07.489,126.045,127.489,3,'NADL/V2-P1F.ogg','NADL/V2-P1F.ogg','F'
17,00:02:08.691,00:02:10.135,128.691,130.135,3,'NADL/V2-P1F.ogg','NADL/V2-P1F.ogg','T'
17,00:02:10.135,00:02:15.186,130.135,135.186,2,'NADL/V2-P1F.ogg','NADL/V2-P1F.ogg','ONE'
17,00:02:17.592,00:02:19.035,137.592,139.035,3,'NADL/V2-O1F.ogg','NADL/V2-O1F.ogg','T'
17,00:02:20.238,00:02:21.681,140.238,141.681,3,'NADL/V2-O1F.ogg','NADL/V2-O1F.ogg','F'
17,00:02:21.681,00:02:29.378,141.681,149.378,2,'NADL/V2-O1F.ogg','NADL/V2-O1F.ogg','ONE'
17,00:02:31.543,00:02:32.987,151.543,152.987,3,'NADL/V2-N1F.ogg','NADL/V2-N1F.ogg','T'
17,00:02:34.430,00:02:35.873,154.430,155.873,3,'NADL/V2-N1F.ogg','NADL/V2-N1F.ogg','F'
17,00:02:35.873,00:02:45.735,155.873,165.735,2,'NADL/V2-N1F.ogg','NADL/V2-N1F.ogg','ONE'
17,00:02:48.863,00:02:50.306,168.863,170.306,3,'NADL/V2-G1F.ogg','NADL/V2-G1F.ogg','F'
17,00:02:51.509,00:02:52.952,171.509,172.952,3,'NADL/V2-G1F.ogg','NADL/V2-G1F.ogg','T'
17,00:02:52.952,00:02:58.725,172.952,178.725,2,'NADL/V2-G1F.ogg','NADL/V2-G1F.ogg','ONE'
17,00:03:01.130,00:03:02.574,181.130,182.574,3,'NADL/V2-H1F.ogg','NADL/V2-H1F.ogg','T'
17,00:03:03.776,00:03:05.220,183.776,185.220,3,'NADL/V2-H1F.ogg','NADL/V2-H1F.ogg','F'
17,00:03:05.220,00:03:13.639,185.220,193.639,2,'NADL/V2-H1F.ogg','NADL/V2-H1F.ogg','ONE'
17,00:03:16.285,00:03:17.487,196.285,197.487,3,'NADL/V2-I1F.ogg','NADL/V2-I1F.ogg','F'
17,00:03:18.931,00:03:20.374,198.931,200.374,3,'NADL/V2-I1F.ogg','NADL/V2-I1F.ogg','T'
17,00:03:20.374,00:03:29.996,200.374,209.996,2,'NADL/V2-I1F.ogg','NADL/V2-I1F.ogg','ONE'
17,00:03:32.401,00:03:33.604,212.401,213.604,3,'NADL/V2-E1F.ogg','NADL/V2-E1F.ogg','T'
17,00:03:35.047,00:03:36.491,215.047,216.491,3,'NADL/V2-E1F.ogg','NADL/V2-E1F.ogg','F'
17,00:03:36.491,00:03:44.429,216.491,224.429,2,'NADL/V2-E1F.ogg','NADL/V2-E1F.ogg','ONE'
17,00:03:46.834,00:03:48.037,226.834,228.037,3,'NADL/V2-J1F.ogg','NADL/V2-J1F.ogg','T'
17,00:03:49.480,00:03:50.923,229.480,230.923,3,'NADL/V2-J1F.ogg','NADL/V2-J1F.ogg','F'
17,00:03:50.923,00:04:05.115,230.923,245.115,2,'NADL/V2-J1F.ogg','NADL/V2-J1F.ogg','ONE'
17,00:04:08.724,00:04:09.926,248.724,249.926,3,'NADL/V2-K1F.ogg','NADL/V2-K1F.ogg','T'
17,00:04:11.370,00:04:12.813,251.370,252.813,3,'NADL/V2-K1F.ogg','NADL/V2-K1F.ogg','F'
17,00:04:12.813,00:04:27.005,252.813,267.005,2,'NADL/V2-K1F.ogg','NADL/V2-K1F.ogg','ONE'
17,00:04:29.411,00:04:30.854,269.411,270.854,3,'NADL/V2-B1F.ogg','NADL/V2-B1F.ogg','F'
17,00:04:32.297,00:04:33.500,272.297,273.500,3,'NADL/V2-B1F.ogg','NADL/V2-B1F.ogg','T'
17,00:04:33.740,00:05:03.809,273.740,303.809,2,'NADL/V2-B1F.ogg','NADL/V2-B1F.ogg','TWO'
17,00:05:07.176,00:05:08.379,307.176,308.379,3,'NADL/V2-R1F.ogg','NADL/V2-R1F.ogg','F'
17,00:05:09.822,00:05:11.265,309.822,311.265,3,'NADL/V2-R1F.ogg','NADL/V2-R1F.ogg','T'
17,00:05:11.265,00:05:26.179,311.265,326.179,2,'NADL/V2-R1F.ogg','NADL/V2-R1F.ogg','ONE'
18,00:00:22.851,00:00:24.054,22.851,24.054,3,'NADL/V3-P1F.ogg','NADL/V3-P1F.ogg','T'
18,00:00:25.497,00:00:26.941,25.497,26.941,3,'NADL/V3-P1F.ogg','NADL/V3-P1F.ogg','F'
18,00:00:26.941,00:00:36.803,26.941,36.803,2,'NADL/V3-P1F.ogg','NADL/V3-P1F.ogg','ONE'
18,00:00:40.171,00:00:41.373,40.171,41.373,3,'NADL/V3-E1F.ogg','NADL/V3-E1F.ogg','F'
18,00:00:43.057,00:00:44.501,43.057,44.501,3,'NADL/V3-E1F.ogg','NADL/V3-E1F.ogg','T'
18,00:00:44.501,00:00:52.920,44.501,52.920,2,'NADL/V3-E1F.ogg','NADL/V3-E1F.ogg','TWO'
18,00:00:56.047,00:00:57.490,56.047,57.490,3,'NADL/V3-A1F.ogg','NADL/V3-A1F.ogg','T'
18,00:00:58.693,00:01:00.136,58.693,60.136,3,'NADL/V3-A1F.ogg','NADL/V3-A1F.ogg','F'
18,00:01:00.136,00:01:03.504,60.136,63.504,2,'NADL/V3-A1F.ogg','NADL/V3-A1F.ogg','TWO'
18,00:01:06.390,00:01:07.833,66.390,67.833,3,'NADL/V3-F1F.ogg','NADL/V3-F1F.ogg','T'
18,00:01:09.517,00:01:10.720,69.517,70.720,3,'NADL/V3-F1F.ogg','NADL/V3-F1F.ogg','F'
18,00:01:10.720,00:01:14.569,70.720,74.569,2,'NADL/V3-F1F.ogg','NADL/V3-F1F.ogg','TWO'
18,00:01:17.455,00:01:18.899,77.455,78.899,3,'NADL/V3-D1F.ogg','NADL/V3-D1F.ogg','F'
18,00:01:20.342,00:01:21.785,80.342,81.785,3,'NADL/V3-D1F.ogg','NADL/V3-D1F.ogg','T'
18,00:01:21.785,00:01:26.115,81.785,86.115,2,'NADL/V3-D1F.ogg','NADL/V3-D1F.ogg','ONE'
18,00:01:28.761,00:01:30.204,88.761,90.204,3,'NADL/V3-R1F.ogg','NADL/V3-R1F.ogg','T'
18,00:01:31.407,00:01:32.850,91.407,92.850,3,'NADL/V3-R1F.ogg','NADL/V3-R1F.ogg','F'
18,00:01:32.850,00:01:36.939,92.850,96.939,2,'NADL/V3-R1F.ogg','NADL/V3-R1F.ogg','ONE'
18,00:01:40.067,00:01:41.510,100.067,101.510,3,'NADL/V3-C1F.ogg','NADL/V3-C1F.ogg','T'
18,00:01:42.953,00:01:44.396,102.953,104.396,3,'NADL/V3-C1F.ogg','NADL/V3-C1F.ogg','F'
18,00:01:44.396,00:01:46.561,104.396,106.561,2,'NADL/V3-C1F.ogg','NADL/V3-C1F.ogg','ONE'
18,00:01:49.929,00:01:51.372,109.929,111.372,3,'NADL/V3-Q1F.ogg','NADL/V3-Q1F.ogg','F'
18,00:01:52.815,00:01:54.259,112.815,114.259,3,'NADL/V3-Q1F.ogg','NADL/V3-Q1F.ogg','T'
18,00:01:54.259,00:01:57.626,114.259,117.626,2,'NADL/V3-Q1F.ogg','NADL/V3-Q1F.ogg','TWO'
18,00:02:00.753,00:02:02.197,120.753,122.197,3,'NADL/V3-L1F.ogg','NADL/V3-L1F.ogg','T'
18,00:02:03.399,00:02:04.843,123.399,124.843,3,'NADL/V3-L1F.ogg','NADL/V3-L1F.ogg','F'
18,00:02:04.843,00:02:08.451,124.843,128.451,2,'NADL/V3-L1F.ogg','NADL/V3-L1F.ogg','ONE'
18,00:02:11.819,00:02:13.262,131.819,133.262,3,'NADL/V3-K1F.ogg','NADL/V3-K1F.ogg','T'
18,00:02:14.705,00:02:16.148,134.705,136.148,3,'NADL/V3-K1F.ogg','NADL/V3-K1F.ogg','F'
18,00:02:16.148,00:02:18.794,136.148,138.794,2,'NADL/V3-K1F.ogg','NADL/V3-K1F.ogg','ONE'
18,00:02:21.921,00:02:23.365,141.921,143.365,3,'NADL/V3-B1F.ogg','NADL/V3-B1F.ogg','F'
18,00:02:24.808,00:02:26.011,144.808,146.011,3,'NADL/V3-B1F.ogg','NADL/V3-B1F.ogg','T'
18,00:02:26.011,00:02:32.265,146.011,152.265,2,'NADL/V3-B1F.ogg','NADL/V3-B1F.ogg','TWO'
18,00:02:35.392,00:02:36.835,155.392,156.835,3,'NADL/V3-N1F.ogg','NADL/V3-N1F.ogg','T'
18,00:02:38.038,00:02:39.481,158.038,159.481,3,'NADL/V3-N1F.ogg','NADL/V3-N1F.ogg','F'
18,00:02:39.481,00:02:49.584,159.481,169.584,2,'NADL/V3-N1F.ogg','NADL/V3-N1F.ogg','ONE'
18,00:02:52.711,00:02:54.155,172.711,174.155,3,'NADL/V3-I1F.ogg','NADL/V3-I1F.ogg','T'
18,00:02:55.598,00:02:57.041,175.598,177.041,3,'NADL/V3-I1F.ogg','NADL/V3-I1F.ogg','F'
18,00:02:57.041,00:03:01.130,177.041,181.130,2,'NADL/V3-I1F.ogg','NADL/V3-I1F.ogg','TWO'
18,00:03:04.257,00:03:05.701,184.257,185.701,3,'NADL/V3-H1F.ogg','NADL/V3-H1F.ogg','F'
18,00:03:06.903,00:03:08.347,186.903,188.347,3,'NADL/V3-H1F.ogg','NADL/V3-H1F.ogg','T'
18,00:03:08.347,00:03:12.677,188.347,192.677,2,'NADL/V3-H1F.ogg','NADL/V3-H1F.ogg','ONE'
18,00:03:17.969,00:03:19.171,197.969,199.171,3,'NADL/V3-G1F.ogg','NADL/V3-G1F.ogg','T'
18,00:03:20.615,00:03:22.058,200.615,202.058,3,'NADL/V3-G1F.ogg','NADL/V3-G1F.ogg','F'
18,00:03:22.058,00:03:29.034,202.058,209.034,2,'NADL/V3-G1F.ogg','NADL/V3-G1F.ogg','ONE'
18,00:03:32.161,00:03:33.363,212.161,213.363,3,'NADL/V3-M1F.ogg','NADL/V3-M1F.ogg','F'
18,00:03:34.807,00:03:36.250,214.807,216.250,3,'NADL/V3-M1F.ogg','NADL/V3-M1F.ogg','T'
18,00:03:36.250,00:03:46.353,216.250,226.353,2,'NADL/V3-M1F.ogg','NADL/V3-M1F.ogg','ONE'
18,00:03:50.683,00:03:52.126,230.683,232.126,3,'NADL/V3-J1F.ogg','NADL/V3-J1F.ogg','F'
18,00:03:53.569,00:03:55.013,233.569,235.013,3,'NADL/V3-J1F.ogg','NADL/V3-J1F.ogg','T'
18,00:03:55.013,00:04:00.545,235.013,240.545,2,'NADL/V3-J1F.ogg','NADL/V3-J1F.ogg','ONE'
18,00:04:04.153,00:04:05.597,244.153,245.597,3,'NADL/V3-O1F.ogg','NADL/V3-O1F.ogg','F'
18,00:04:06.799,00:04:08.243,246.799,248.243,3,'NADL/V3-O1F.ogg','NADL/V3-O1F.ogg','T'
18,00:04:08.243,00:04:14.497,248.243,254.497,2,'NADL/V3-O1F.ogg','NADL/V3-O1F.ogg','ONE'
19,00:00:15.395,00:00:16.597,15.395,16.597,3,'NADL/V1-L1F.ogg','NADL/V1-L1F.ogg','F'
19,00:00:18.041,00:00:19.243,18.041,19.243,3,'NADL/V1-L1F.ogg','NADL/V1-L1F.ogg','T'
19,00:00:19.243,00:00:24.295,19.243,24.295,2,'NADL/V1-L1F.ogg','NADL/V1-L1F.ogg','TWO'
19,00:00:27.181,00:00:28.625,27.181,28.625,3,'NADL/V1-J1F.ogg','NADL/V1-J1F.ogg','F'
19,00:00:30.068,00:00:31.271,30.068,31.271,3,'NADL/V1-J1F.ogg','NADL/V1-J1F.ogg','T'
19,00:00:31.271,00:00:41.614,31.271,41.614,2,'NADL/V1-J1F.ogg','NADL/V1-J1F.ogg','ONE'
19,00:00:44.019,00:00:45.222,44.019,45.222,3,'NADL/V1-N1F.ogg','NADL/V1-N1F.ogg','F'
19,00:00:46.665,00:00:48.109,46.665,48.109,3,'NADL/V1-N1F.ogg','NADL/V1-N1F.ogg','T'
19,00:00:48.109,00:00:53.160,48.109,53.160,2,'NADL/V1-N1F.ogg','NADL/V1-N1F.ogg','TWO'
19,00:00:57.971,00:00:59.174,57.971,59.174,3,'NADL/V1-M1F.ogg','NADL/V1-M1F.ogg','F'
19,00:01:00.617,00:01:02.060,60.617,62.060,3,'NADL/V1-M1F.ogg','NADL/V1-M1F.ogg','T'
19,00:01:02.060,00:01:04.947,62.060,64.947,2,'NADL/V1-M1F.ogg','NADL/V1-M1F.ogg','ONE'
19,00:01:08.315,00:01:09.758,68.315,69.758,3,'NADL/V1-O1F.ogg','NADL/V1-O1F.ogg','T'
19,00:01:11.201,00:01:12.644,71.201,72.644,3,'NADL/V1-O1F.ogg','NADL/V1-O1F.ogg','F'
19,00:01:12.644,00:01:18.899,72.644,78.899,2,'NADL/V1-O1F.ogg','NADL/V1-O1F.ogg','TWO'
19,00:01:21.545,00:01:22.988,81.545,82.988,3,'NADL/V1-A1F.ogg','NADL/V1-A1F.ogg','F'
19,00:01:24.431,00:01:25.874,84.431,85.874,3,'NADL/V1-A1F.ogg','NADL/V1-A1F.ogg','T'
19,00:01:25.874,00:01:30.204,85.874,90.204,2,'NADL/V1-A1F.ogg','NADL/V1-A1F.ogg','TWO'
19,00:01:33.572,00:01:35.015,93.572,95.015,3,'NADL/V1-D1F.ogg','NADL/V1-D1F.ogg','F'
19,00:01:36.458,00:01:37.902,96.458,97.902,3,'NADL/V1-D1F.ogg','NADL/V1-D1F.ogg','T'
19,00:01:37.902,00:01:45.118,97.902,105.118,2,'NADL/V1-D1F.ogg','NADL/V1-D1F.ogg','ONE'
19,00:01:47.523,00:01:48.726,107.523,108.726,3,'NADL/V1-Q1F.ogg','NADL/V1-Q1F.ogg','T'
19,00:01:50.169,00:01:51.853,110.169,111.853,3,'NADL/V1-Q1F.ogg','NADL/V1-Q1F.ogg','F'
19,00:01:51.853,00:01:59.070,111.853,119.070,2,'NADL/V1-Q1F.ogg','NADL/V1-Q1F.ogg','ONE'
19,00:02:01.235,00:02:02.678,121.235,122.678,3,'NADL/V1-G1F.ogg','NADL/V1-G1F.ogg','T'
19,00:02:04.121,00:02:05.805,124.121,125.805,3,'NADL/V1-G1F.ogg','NADL/V1-G1F.ogg','F'
19,00:02:05.805,00:02:12.540,125.805,132.540,2,'NADL/V1-G1F.ogg','NADL/V1-G1F.ogg','TWO'
19,00:02:14.946,00:02:16.389,134.946,136.389,3,'NADL/V1-P1F.ogg','NADL/V1-P1F.ogg','F'
19,00:02:18.073,00:02:19.516,138.073,139.516,3,'NADL/V1-P1F.ogg','NADL/V1-P1F.ogg','T'
19,00:02:19.516,00:02:24.327,139.516,144.327,2,'NADL/V1-P1F.ogg','NADL/V1-P1F.ogg','ONE'
19,00:02:27.695,00:02:29.138,147.695,149.138,3,'NADL/V1-I1F.ogg','NADL/V1-I1F.ogg','F'
19,00:02:30.581,00:02:32.024,150.581,152.024,3,'NADL/V1-I1F.ogg','NADL/V1-I1F.ogg','T'
19,00:02:32.024,00:02:35.633,152.024,155.633,2,'NADL/V1-I1F.ogg','NADL/V1-I1F.ogg','ONE'
19,00:02:40.443,00:02:41.887,160.443,161.887,3,'NADL/V1-B1F.ogg','NADL/V1-B1F.ogg','F'
19,00:02:43.330,00:02:44.773,163.330,164.773,3,'NADL/V1-B1F.ogg','NADL/V1-B1F.ogg','T'
19,00:02:44.773,00:02:48.381,164.773,168.381,2,'NADL/V1-B1F.ogg','NADL/V1-B1F.ogg','ONE'
