experiment,version,participant,item.pair,correct.bin,pair.order,response.type,response.num,response.dur,response.start,true.dur,true.start,foil.dur,foil.start,true.type,true.structure,true.pos1,true.pos2,true.pos3,true.RFname,phase,foil.type,foil.structure,foil.pos1,foil.pos2,foil.pos3,foil.RFname,language_mother,language_father,age,sex,grade,notes,education,test.type,competitor.type
2,2,33,I,0,foil-true,foil,1,3.8490000000000038,78.417,1.2019999999999982,77.215,1.4429999999999978,74.569,word,AXB,A3,X3,B3,A3_X3_B3.wav,segmentation,phantomword,AXB,A2,X1,B3,A2_X1_B3.wav,YD,YD,19,M,12,NA,preparatory,SEG,phantom-word
2,2,33,J,1,true-foil,true,1,3.849,31.992,1.4430000000000014,27.903,1.4430000000000014,30.549,ruleword,AXB,A1,X4,B1,A1_X4_B1.wav,generalization,phantomruleword,AXB,A1,X5,B3,A1_X5_B3.wav,YD,YD,19,M,12,NA,preparatory,GEN,phantom-word
2,2,33,K,0,foil-true,foil,1,2.164999999999992,143.365,1.4440000000000168,141.921,1.443000000000012,139.516,ruleword,AXB,A1,X5,B1,A1_X5_B1.wav,generalization,phantomruleword,AXB,A1,X6,B3,A1_X6_B3.wav,YD,YD,19,M,12,NA,preparatory,GEN,phantom-word
2,2,33,L,1,foil-true,true,2,2.886000000000003,42.336,1.4439999999999955,40.892,1.4439999999999955,38.246,ruleword,AXB,A1,X6,B1,A1_X6_B1.wav,generalization,phantomruleword,AXB,A2,X6,B1,A2_X6_B1.wav,YD,YD,19,M,12,NA,preparatory,GEN,phantom-word
2,2,33,M,0,foil-true,foil,1,5.052000000000007,114.499,1.2019999999999982,113.297,1.2019999999999982,110.651,ruleword,AXB,A2,X4,B2,A2_X4_B2.wav,generalization,phantomruleword,AXB,A1,X4,B2,A1_X4_B2.wav,YD,YD,19,M,12,NA,preparatory,GEN,phantom-word
2,2,33,N,0,foil-true,foil,1,2.6459999999999937,59.895,1.443000000000005,58.452,1.443000000000005,56.047,ruleword,AXB,A2,X5,B2,A2_X5_B2.wav,generalization,phantomruleword,AXB,A3,X6,B2,A3_X6_B2.wav,YD,YD,19,M,12,NA,preparatory,GEN,phantom-word
2,2,33,O,1,true-foil,true,1,5.533000000000001,90.204,1.4440000000000026,86.355,1.4429999999999978,88.761,ruleword,AXB,A2,X6,B2,A2_X6_B2.wav,generalization,phantomruleword,AXB,A2,X5,B1,A2_X5_B1.wav,YD,YD,19,M,12,NA,preparatory,GEN,phantom-word
2,2,33,P,0,foil-true,foil,1,2.164999999999992,104.156,1.443000000000012,102.713,1.203000000000003,100.307,ruleword,AXB,A3,X4,B3,A3_X4_B3.wav,generalization,phantomruleword,AXB,A3,X4,B1,A3_X4_B1.wav,YD,YD,19,M,12,NA,preparatory,GEN,phantom-word
2,2,33,Q,1,true-foil,true,1,1.6829999999999998,23.814,1.4430000000000014,19.965,1.2029999999999994,22.611,ruleword,AXB,A3,X5,B3,A3_X5_B3.wav,generalization,phantomruleword,AXB,A2,X4,B3,A2_X4_B3.wav,YD,YD,19,M,12,NA,preparatory,GEN,phantom-word
2,2,33,R,0,foil-true,foil,1,1.9250000000000007,6.494,1.4429999999999996,5.051,1.443,2.405,ruleword,AXB,A3,X6,B3,A3_X6_B3.wav,generalization,phantomruleword,AXB,A3,X5,B2,A3_X5_B2.wav,YD,YD,19,M,12,NA,preparatory,GEN,phantom-word
2,3,24,A,0,foil-true,foil,1,4.57,37.044,1.4439999999999955,35.6,1.2029999999999959,33.435,word,AXB,A1,X1,B1,A1_X1_B1.wav,segmentation,phantomword,AXB,A3,X1,B1,A3_X1_B1.wav,YD,YD,26,M,8,NA,secondary,SEG,phantom-word
2,3,24,B,0,foil-true,foil,1,4.569999999999993,94.775,1.4440000000000026,93.331,1.4429999999999978,90.926,word,AXB,A2,X1,B2,A2_X1_B2.wav,segmentation,phantomword,AXB,A2,X3,B3,A2_X3_B3.wav,YD,YD,26,M,8,NA,secondary,SEG,phantom-word
2,3,24,C,1,true-foil,true,1,3.608000000000004,188.587,1.4429999999999836,184.739,1.4429999999999836,187.144,word,AXB,A3,X2,B3,A3_X2_B3.wav,segmentation,phantomword,AXB,A1,X2,B3,A1_X2_B3.wav,YD,YD,26,M,8,NA,secondary,SEG,phantom-word
2,3,24,D,0,true-foil,foil,2,2.646000000000001,85.393,1.4429999999999978,81.545,1.4429999999999978,83.95,word,AXB,A2,X3,B2,A2_X3_B2.wav,segmentation,phantomword,AXB,A2,X2,B1,A2_X2_B1.wav,YD,YD,26,M,8,NA,secondary,SEG,phantom-word
2,3,24,E,1,true-foil,true,1,4.329999999999998,114.259,1.4429999999999978,110.41,1.4440000000000026,112.815,word,AXB,A1,X2,B1,A1_X2_B1.wav,segmentation,phantomword,AXB,A1,X1,B2,A1_X1_B2.wav,YD,YD,26,M,8,NA,secondary,SEG,phantom-word
2,3,24,F,1,true-foil,true,1,3.3669999999999902,66.15,1.203000000000003,62.541,1.203000000000003,64.947,word,AXB,A2,X2,B2,A2_X2_B2.wav,segmentation,phantomword,AXB,A1,X3,B2,A1_X3_B2.wav,YD,YD,26,M,8,NA,secondary,SEG,phantom-word
2,3,24,G,1,foil-true,true,2,4.088999999999999,135.186,1.203000000000003,133.983,1.203000000000003,131.578,word,AXB,A3,X1,B3,A3_X1_B3.wav,segmentation,phantomword,AXB,A3,X2,B2,A3_X2_B2.wav,YD,YD,26,M,8,NA,secondary,SEG,phantom-word
2,3,24,H,0,true-foil,foil,2,2.646000000000001,47.387,1.4440000000000026,43.538,1.4429999999999978,45.944,word,AXB,A1,X3,B1,A1_X3_B1.wav,segmentation,phantomword,AXB,A3,X3,B1,A3_X3_B1.wav,YD,YD,26,M,8,NA,secondary,SEG,phantom-word
2,3,24,I,1,foil-true,true,2,3.3669999999999902,167.66,1.4429999999999836,166.217,1.443000000000012,163.571,word,AXB,A3,X3,B3,A3_X3_B3.wav,segmentation,phantomword,AXB,A2,X1,B3,A2_X1_B3.wav,YD,YD,26,M,8,NA,secondary,SEG,phantom-word
2,3,24,J,0,true-foil,foil,2,2.405000000000001,57.49,1.4440000000000026,53.641,1.443000000000005,56.047,ruleword,AXB,A1,X4,B1,A1_X4_B1.wav,generalization,phantomruleword,AXB,A1,X5,B3,A1_X5_B3.wav,YD,YD,26,M,8,NA,secondary,GEN,phantom-word
2,3,24,K,1,foil-true,true,2,4.810000000000002,25.979,1.443999999999999,24.535,1.4430000000000014,22.13,ruleword,AXB,A1,X5,B1,A1_X5_B1.wav,generalization,phantomruleword,AXB,A1,X6,B3,A1_X6_B3.wav,YD,YD,26,M,8,NA,secondary,GEN,phantom-word
2,3,24,L,1,foil-true,true,2,2.646000000000001,76.012,1.4429999999999978,74.569,1.4440000000000026,72.163,ruleword,AXB,A1,X6,B1,A1_X6_B1.wav,generalization,phantomruleword,AXB,A2,X6,B1,A2_X6_B1.wav,YD,YD,26,M,8,NA,secondary,GEN,phantom-word
2,3,24,M,0,foil-true,foil,1,4.811000000000007,124.602,1.2029999999999887,123.159,1.203000000000003,120.753,ruleword,AXB,A2,X4,B2,A2_X4_B2.wav,generalization,phantomruleword,AXB,A1,X4,B2,A1_X4_B2.wav,YD,YD,26,M,8,NA,secondary,GEN,phantom-word
2,3,24,N,1,true-foil,true,1,5.774000000000001,155.151,1.443000000000012,151.303,1.2019999999999982,153.949,ruleword,AXB,A2,X5,B2,A2_X5_B2.wav,generalization,phantomruleword,AXB,A3,X6,B2,A3_X6_B2.wav,YD,YD,26,M,8,NA,secondary,GEN,phantom-word
2,3,24,O,1,true-foil,true,1,4.088999999999999,145.289,1.203000000000003,141.44,1.4429999999999836,143.846,ruleword,AXB,A2,X6,B2,A2_X6_B2.wav,generalization,phantomruleword,AXB,A2,X5,B1,A2_X5_B1.wav,YD,YD,26,M,8,NA,secondary,GEN,phantom-word
2,3,24,P,0,true-foil,foil,2,2.405000000000001,105.359,1.2029999999999887,101.51,1.4439999999999884,103.915,ruleword,AXB,A3,X4,B3,A3_X4_B3.wav,generalization,phantomruleword,AXB,A3,X4,B1,A3_X4_B1.wav,YD,YD,26,M,8,NA,secondary,GEN,phantom-word
2,3,24,Q,0,true-foil,foil,2,2.164999999999992,198.931,1.203000000000003,195.082,1.4440000000000168,197.487,ruleword,AXB,A3,X5,B3,A3_X5_B3.wav,generalization,phantomruleword,AXB,A2,X4,B3,A2_X4_B3.wav,YD,YD,26,M,8,NA,secondary,GEN,phantom-word
2,3,24,R,1,true-foil,true,1,4.329999999999984,177.763,1.203000000000003,173.914,1.4440000000000168,176.319,ruleword,AXB,A3,X6,B3,A3_X6_B3.wav,generalization,phantomruleword,AXB,A3,X5,B2,A3_X5_B2.wav,YD,YD,26,M,8,NA,secondary,GEN,phantom-word
2,3,26,A,1,true-foil,true,1,2.4059999999999775,201.336,1.203000000000003,197.728,1.203000000000003,200.133,word,AXB,A1,X1,B1,A1_X1_B1.wav,segmentation,phantomword,AXB,A3,X1,B1,A3_X1_B1.wav,YD,YD,17,F,8,NA,secondary,SEG,phantom-word
2,3,26,B,1,true-foil,true,1,6.013999999999996,63.744,1.4439999999999955,59.895,1.4429999999999978,62.301,word,AXB,A2,X1,B2,A2_X1_B2.wav,segmentation,phantomword,AXB,A2,X3,B3,A2_X3_B3.wav,YD,YD,17,F,8,NA,secondary,SEG,phantom-word
2,3,26,C,1,foil-true,true,2,3.8490000000000038,116.664,1.4429999999999978,115.221,1.4440000000000026,112.815,word,AXB,A3,X2,B3,A3_X2_B3.wav,segmentation,phantomword,AXB,A1,X2,B3,A1_X2_B3.wav,YD,YD,17,F,8,NA,secondary,SEG,phantom-word
2,3,26,D,0,true-foil,foil,2,6.014000000000003,30.308,1.4429999999999978,26.46,1.4430000000000014,28.865,word,AXB,A2,X3,B2,A2_X3_B2.wav,segmentation,phantomword,AXB,A2,X2,B1,A2_X2_B1.wav,YD,YD,17,F,8,NA,secondary,SEG,phantom-word
2,3,26,E,1,true-foil,true,1,3.1269999999999953,85.153,1.4429999999999978,81.304,1.4440000000000026,83.709,word,AXB,A1,X2,B1,A1_X2_B1.wav,segmentation,phantomword,AXB,A1,X1,B2,A1_X1_B2.wav,YD,YD,17,F,8,NA,secondary,SEG,phantom-word
2,3,26,F,0,foil-true,foil,1,2.8859999999999957,75.531,1.203000000000003,74.328,1.2019999999999982,71.923,word,AXB,A2,X2,B2,A2_X2_B2.wav,segmentation,phantomword,AXB,A1,X3,B2,A1_X3_B2.wav,YD,YD,17,F,8,NA,secondary,SEG,phantom-word
2,3,26,G,1,foil-true,true,2,6.013999999999996,104.637,1.203000000000003,103.434,1.2019999999999982,101.029,word,AXB,A3,X1,B3,A3_X1_B3.wav,segmentation,phantomword,AXB,A3,X2,B2,A3_X2_B2.wav,YD,YD,17,F,8,NA,secondary,SEG,phantom-word
2,3,26,H,1,true-foil,true,1,3.1269999999999953,95.015,1.203000000000003,91.166,1.4429999999999978,93.572,word,AXB,A1,X3,B1,A1_X3_B1.wav,segmentation,phantomword,AXB,A3,X3,B1,A3_X3_B1.wav,YD,YD,17,F,8,NA,secondary,SEG,phantom-word
2,3,26,I,1,foil-true,true,2,3.8489999999999895,180.649,1.2019999999999982,179.447,1.443000000000012,176.801,word,AXB,A3,X3,B3,A3_X3_B3.wav,segmentation,phantomword,AXB,A2,X1,B3,A2_X1_B3.wav,YD,YD,17,F,8,NA,secondary,SEG,phantom-word
2,3,26,J,0,foil-true,foil,1,4.570999999999998,148.897,1.2019999999999982,147.695,1.203000000000003,145.289,ruleword,AXB,A1,X4,B1,A1_X4_B1.wav,generalization,phantomruleword,AXB,A1,X5,B3,A1_X5_B3.wav,YD,YD,17,F,8,NA,secondary,GEN,phantom-word
2,3,26,K,1,true-foil,true,1,2.6459999999999866,160.443,1.2019999999999982,156.595,1.443000000000012,159,ruleword,AXB,A1,X5,B1,A1_X5_B1.wav,generalization,phantomruleword,AXB,A1,X6,B3,A1_X6_B3.wav,YD,YD,17,F,8,NA,secondary,GEN,phantom-word
2,3,26,L,0,true-foil,foil,2,3.608000000000004,190.993,1.4429999999999836,187.144,1.4439999999999884,189.549,ruleword,AXB,A1,X6,B1,A1_X6_B1.wav,generalization,phantomruleword,AXB,A2,X6,B1,A2_X6_B1.wav,YD,YD,17,F,8,NA,secondary,GEN,phantom-word
2,3,26,M,1,true-foil,true,1,3.8489999999999895,138.554,1.4429999999999836,134.705,1.443000000000012,137.111,ruleword,AXB,A2,X4,B2,A2_X4_B2.wav,generalization,phantomruleword,AXB,A1,X4,B2,A1_X4_B2.wav,YD,YD,17,F,8,NA,secondary,GEN,phantom-word
2,3,26,N,1,foil-true,true,2,2.646000000000001,54.122,1.4429999999999978,52.679,1.4429999999999978,50.274,ruleword,AXB,A2,X5,B2,A2_X5_B2.wav,generalization,phantomruleword,AXB,A3,X6,B2,A3_X6_B2.wav,YD,YD,17,F,8,NA,secondary,GEN,phantom-word
2,3,26,O,0,true-foil,foil,2,3.3669999999999902,170.306,1.203000000000003,166.457,1.443000000000012,168.863,ruleword,AXB,A2,X6,B2,A2_X6_B2.wav,generalization,phantomruleword,AXB,A2,X5,B1,A2_X5_B1.wav,YD,YD,17,F,8,NA,secondary,GEN,phantom-word
2,3,26,P,0,true-foil,foil,2,6.975999999999999,16.838,1.4429999999999996,12.989,1.4430000000000014,15.395,ruleword,AXB,A3,X4,B3,A3_X4_B3.wav,generalization,phantomruleword,AXB,A3,X4,B1,A3_X4_B1.wav,YD,YD,17,F,8,NA,secondary,GEN,phantom-word
2,3,26,Q,0,true-foil,foil,2,4.570999999999984,127.248,1.4440000000000026,123.399,1.203000000000003,126.045,ruleword,AXB,A3,X5,B3,A3_X5_B3.wav,generalization,phantomruleword,AXB,A2,X4,B3,A2_X4_B3.wav,YD,YD,17,F,8,NA,secondary,GEN,phantom-word
2,3,26,R,1,foil-true,true,2,5.533000000000001,42.095,1.4429999999999978,40.652,1.2029999999999959,38.246,ruleword,AXB,A3,X6,B3,A3_X6_B3.wav,generalization,phantomruleword,AXB,A3,X5,B2,A3_X5_B2.wav,YD,YD,17,F,8,NA,secondary,GEN,phantom-word
2,3,29,A,0,foil-true,foil,1,6.975999999999999,239.342,1.443000000000012,237.899,1.2019999999999982,235.494,word,AXB,A1,X1,B1,A1_X1_B1.wav,segmentation,phantomword,AXB,A3,X1,B1,A3_X1_B1.wav,YD,YD,32,F,8,NA,secondary,SEG,phantom-word
2,3,29,B,1,true-foil,true,1,6.975999999999992,59.895,1.443000000000005,56.047,1.443000000000005,58.452,word,AXB,A2,X1,B2,A2_X1_B2.wav,segmentation,phantomword,AXB,A2,X3,B3,A2_X3_B3.wav,YD,YD,32,F,8,NA,secondary,SEG,phantom-word
2,3,29,C,0,foil-true,foil,1,9.141000000000005,109.207,1.2019999999999982,108.005,1.203000000000003,105.599,word,AXB,A3,X2,B3,A3_X2_B3.wav,segmentation,phantomword,AXB,A1,X2,B3,A1_X2_B3.wav,YD,YD,32,F,8,NA,secondary,SEG,phantom-word
2,3,29,D,1,true-foil,true,1,9.621999999999986,163.33,1.203000000000003,159.481,1.443000000000012,161.887,word,AXB,A2,X3,B2,A2_X3_B2.wav,segmentation,phantomword,AXB,A2,X2,B1,A2_X2_B1.wav,YD,YD,32,F,8,NA,secondary,SEG,phantom-word
2,3,29,E,1,foil-true,true,2,7.938000000000017,225.391,1.4439999999999884,223.947,1.203000000000003,221.542,word,AXB,A1,X2,B1,A1_X2_B1.wav,segmentation,phantomword,AXB,A1,X1,B2,A1_X1_B2.wav,YD,YD,32,F,8,NA,secondary,SEG,phantom-word
2,3,29,F,1,foil-true,true,2,6.735000000000014,150.581,1.4429999999999836,149.138,1.2029999999999745,146.973,word,AXB,A2,X2,B2,A2_X2_B2.wav,segmentation,phantomword,AXB,A1,X3,B2,A1_X3_B2.wav,YD,YD,32,F,8,NA,secondary,SEG,phantom-word
2,3,29,G,0,true-foil,foil,2,9.862000000000023,209.515,1.203000000000003,205.666,1.4439999999999884,208.071,word,AXB,A3,X1,B3,A3_X1_B3.wav,segmentation,phantomword,AXB,A3,X2,B2,A3_X2_B2.wav,YD,YD,32,F,8,NA,secondary,SEG,phantom-word
2,3,29,H,0,foil-true,foil,1,5.533000000000001,86.596,1.4429999999999978,85.153,1.203000000000003,82.747,word,AXB,A1,X3,B1,A1_X3_B1.wav,segmentation,phantomword,AXB,A3,X3,B1,A3_X3_B1.wav,YD,YD,32,F,8,NA,secondary,SEG,phantom-word
2,3,29,I,0,foil-true,foil,1,7.697999999999979,194.841,1.443000000000012,193.398,1.203000000000003,191.233,word,AXB,A3,X3,B3,A3_X3_B3.wav,segmentation,phantomword,AXB,A2,X1,B3,A2_X1_B3.wav,YD,YD,32,F,8,NA,secondary,SEG,phantom-word
2,3,29,J,0,true-foil,foil,2,6.974999999999994,123.881,1.2029999999999887,120.272,1.4440000000000026,122.437,ruleword,AXB,A1,X4,B1,A1_X4_B1.wav,generalization,phantomruleword,AXB,A1,X5,B3,A1_X5_B3.wav,YD,YD,32,F,8,NA,secondary,GEN,phantom-word
2,3,29,K,1,foil-true,true,2,8.659999999999997,180.168,1.203000000000003,178.965,1.4440000000000168,176.319,ruleword,AXB,A1,X5,B1,A1_X5_B1.wav,generalization,phantomruleword,AXB,A1,X6,B3,A1_X6_B3.wav,YD,YD,32,F,8,NA,secondary,GEN,phantom-word
2,3,29,L,0,foil-true,foil,1,10.344,6.975,1.202,5.773,1.2030000000000003,3.367,ruleword,AXB,A1,X6,B1,A1_X6_B1.wav,generalization,phantomruleword,AXB,A2,X6,B1,A2_X6_B1.wav,YD,YD,32,F,8,NA,secondary,GEN,phantom-word
2,3,29,M,1,foil-true,true,2,5.5319999999999965,48.59,1.203000000000003,47.387,1.203000000000003,44.741,ruleword,AXB,A2,X4,B2,A2_X4_B2.wav,generalization,phantomruleword,AXB,A1,X4,B2,A1_X4_B2.wav,YD,YD,32,F,8,NA,secondary,GEN,phantom-word
2,3,29,N,0,true-foil,foil,2,6.013000000000005,97.902,1.203000000000003,94.053,1.4440000000000026,96.458,ruleword,AXB,A2,X5,B2,A2_X5_B2.wav,generalization,phantomruleword,AXB,A3,X6,B2,A3_X6_B2.wav,YD,YD,32,F,8,NA,secondary,GEN,phantom-word
2,3,29,O,1,true-foil,true,1,8.179000000000002,136.629,1.4429999999999836,132.781,1.4429999999999836,135.186,ruleword,AXB,A2,X6,B2,A2_X6_B2.wav,generalization,phantomruleword,AXB,A2,X5,B1,A2_X5_B1.wav,YD,YD,32,F,8,NA,secondary,GEN,phantom-word
2,3,29,P,1,true-foil,true,1,6.012999999999998,36.563,1.2029999999999959,32.954,1.203000000000003,35.36,ruleword,AXB,A3,X4,B3,A3_X4_B3.wav,generalization,phantomruleword,AXB,A3,X4,B1,A3_X4_B1.wav,YD,YD,32,F,8,NA,secondary,GEN,phantom-word
2,3,29,Q,1,foil-true,true,2,7.215999999999994,73.607,1.203000000000003,72.404,1.4429999999999978,69.758,ruleword,AXB,A3,X5,B3,A3_X5_B3.wav,generalization,phantomruleword,AXB,A2,X4,B3,A2_X4_B3.wav,YD,YD,32,F,8,NA,secondary,GEN,phantom-word
2,3,29,R,0,true-foil,foil,2,7.216000000000001,23.573,1.2029999999999994,19.965,1.2029999999999994,22.37,ruleword,AXB,A3,X6,B3,A3_X6_B3.wav,generalization,phantomruleword,AXB,A3,X5,B2,A3_X5_B2.wav,YD,YD,32,F,8,NA,secondary,GEN,phantom-word
2,3,30,A,1,foil-true,true,2,2.164999999999992,77.936,1.2020000000000124,76.734,1.443000000000012,74.088,word,AXB,A1,X1,B1,A1_X1_B1.wav,segmentation,phantomword,AXB,A3,X1,B1,A3_X1_B1.wav,YD,YD,16,M,6,NA,primary,SEG,phantom-word
2,3,30,B,1,true-foil,true,1,5.052,8.659,1.4429999999999996,4.811,1.4430000000000005,7.216,word,AXB,A2,X1,B2,A2_X1_B2.wav,segmentation,phantomword,AXB,A2,X3,B3,A2_X3_B3.wav,YD,YD,16,M,6,NA,primary,SEG,phantom-word
2,3,30,C,0,true-foil,foil,2,2.405000000000001,33.195,1.4430000000000014,29.346,1.4430000000000014,31.752,word,AXB,A3,X2,B3,A3_X2_B3.wav,segmentation,phantomword,AXB,A1,X2,B3,A1_X2_B3.wav,YD,YD,16,M,6,NA,primary,SEG,phantom-word
2,3,30,D,1,foil-true,true,2,2.405000000000001,104.637,1.203000000000003,103.434,1.4429999999999978,100.788,word,AXB,A2,X3,B2,A2_X3_B2.wav,segmentation,phantomword,AXB,A2,X2,B1,A2_X2_B1.wav,YD,YD,16,M,6,NA,primary,SEG,phantom-word
2,3,30,E,0,foil-true,foil,1,2.164999999999999,59.895,1.2020000000000053,58.693,1.443000000000005,56.047,word,AXB,A1,X2,B1,A1_X2_B1.wav,segmentation,phantomword,AXB,A1,X1,B2,A1_X1_B2.wav,YD,YD,16,M,6,NA,primary,SEG,phantom-word
2,3,30,F,1,true-foil,true,1,2.6459999999999866,68.796,1.4429999999999978,64.947,1.4440000000000026,67.352,word,AXB,A2,X2,B2,A2_X2_B2.wav,segmentation,phantomword,AXB,A1,X3,B2,A1_X3_B2.wav,YD,YD,16,M,6,NA,primary,SEG,phantom-word
2,3,30,G,1,true-foil,true,1,2.164999999999992,141.44,1.443000000000012,137.351,1.4429999999999836,139.997,word,AXB,A3,X1,B3,A3_X1_B3.wav,segmentation,phantomword,AXB,A3,X2,B2,A3_X2_B2.wav,YD,YD,16,M,6,NA,primary,SEG,phantom-word
2,3,30,H,1,foil-true,true,2,2.1650000000000063,51.236,1.2029999999999959,50.033,1.4429999999999978,47.387,word,AXB,A1,X3,B1,A1_X3_B1.wav,segmentation,phantomword,AXB,A3,X3,B1,A3_X3_B1.wav,YD,YD,16,M,6,NA,primary,SEG,phantom-word
2,3,30,I,0,foil-true,foil,1,5.773,21.649,1.4440000000000026,20.205,1.4429999999999978,17.8,word,AXB,A3,X3,B3,A3_X3_B3.wav,segmentation,phantomword,AXB,A2,X1,B3,A2_X1_B3.wav,YD,YD,16,M,6,NA,primary,SEG,phantom-word
2,3,30,J,0,foil-true,foil,1,2.4059999999999917,122.918,1.2020000000000124,121.716,1.443000000000012,119.07,ruleword,AXB,A1,X4,B1,A1_X4_B1.wav,generalization,phantomruleword,AXB,A1,X5,B3,A1_X5_B3.wav,YD,YD,16,M,6,NA,primary,GEN,phantom-word
2,3,30,K,1,foil-true,true,2,2.8870000000000005,86.355,1.2019999999999982,85.153,1.203000000000003,82.747,ruleword,AXB,A1,X5,B1,A1_X5_B1.wav,generalization,phantomruleword,AXB,A1,X6,B3,A1_X6_B3.wav,YD,YD,16,M,6,NA,primary,GEN,phantom-word
2,3,30,L,0,true-foil,foil,2,2.646000000000001,113.778,1.203000000000003,109.929,1.4440000000000026,112.334,ruleword,AXB,A1,X6,B1,A1_X6_B1.wav,generalization,phantomruleword,AXB,A2,X6,B1,A2_X6_B1.wav,YD,YD,16,M,6,NA,primary,GEN,phantom-word
2,3,30,M,1,foil-true,true,2,2.646000000000001,42.095,1.4429999999999978,40.652,1.2029999999999959,38.487,ruleword,AXB,A2,X4,B2,A2_X4_B2.wav,generalization,phantomruleword,AXB,A1,X4,B2,A1_X4_B2.wav,YD,YD,16,M,6,NA,primary,GEN,phantom-word
2,3,30,N,1,foil-true,true,2,4.569999999999993,150.1,1.203000000000003,148.897,1.203000000000003,146.492,ruleword,AXB,A2,X5,B2,A2_X5_B2.wav,generalization,phantomruleword,AXB,A3,X6,B2,A3_X6_B2.wav,YD,YD,16,M,6,NA,primary,GEN,phantom-word
2,3,30,O,1,foil-true,true,2,3.6079999999999757,160.925,1.203000000000003,159.722,1.443000000000012,157.076,ruleword,AXB,A2,X6,B2,A2_X6_B2.wav,generalization,phantomruleword,AXB,A2,X5,B1,A2_X5_B1.wav,YD,YD,16,M,6,NA,primary,GEN,phantom-word
2,3,30,P,0,foil-true,foil,1,2.646000000000015,131.819,1.4439999999999884,130.375,1.203000000000003,127.97,ruleword,AXB,A3,X4,B3,A3_X4_B3.wav,generalization,phantomruleword,AXB,A3,X4,B1,A3_X4_B1.wav,YD,YD,16,M,6,NA,primary,GEN,phantom-word
2,3,30,Q,0,foil-true,foil,1,3.849000000000018,171.027,1.4429999999999836,169.584,1.443000000000012,167.179,ruleword,AXB,A3,X5,B3,A3_X5_B3.wav,generalization,phantomruleword,AXB,A2,X4,B3,A2_X4_B3.wav,YD,YD,16,M,6,NA,primary,GEN,phantom-word
2,3,30,R,1,true-foil,true,1,2.405000000000001,95.737,1.2029999999999887,91.888,1.4439999999999884,94.293,ruleword,AXB,A3,X6,B3,A3_X6_B3.wav,generalization,phantomruleword,AXB,A3,X5,B2,A3_X5_B2.wav,YD,YD,16,M,6,NA,primary,GEN,phantom-word
2,3,31,A,1,foil-true,true,2,3.367999999999995,174.395,1.443000000000012,172.952,1.203000000000003,170.546,word,AXB,A1,X1,B1,A1_X1_B1.wav,segmentation,phantomword,AXB,A3,X1,B1,A3_X1_B1.wav,YD,YD,26,F,8,NA,secondary,SEG,phantom-word
2,3,31,B,1,true-foil,true,1,3.849000000000018,164.773,1.443000000000012,160.684,1.4429999999999836,163.33,word,AXB,A2,X1,B2,A2_X1_B2.wav,segmentation,phantomword,AXB,A2,X3,B3,A2_X3_B3.wav,YD,YD,26,F,8,NA,secondary,SEG,phantom-word
2,3,31,C,0,foil-true,foil,1,2.8859999999999957,48.109,1.203000000000003,46.906,1.443000000000005,44.26,word,AXB,A3,X2,B3,A3_X2_B3.wav,segmentation,phantomword,AXB,A1,X2,B3,A1_X2_B3.wav,YD,YD,26,F,8,NA,secondary,SEG,phantom-word
2,3,31,D,0,true-foil,foil,2,2.164999999999992,97.661,1.4440000000000026,93.812,1.4429999999999978,96.218,word,AXB,A2,X3,B2,A2_X3_B2.wav,segmentation,phantomword,AXB,A2,X2,B1,A2_X2_B1.wav,YD,YD,26,F,8,NA,secondary,SEG,phantom-word
2,3,31,E,0,foil-true,foil,1,4.088999999999999,76.493,1.2029999999999887,75.29,1.4439999999999884,72.644,word,AXB,A1,X2,B1,A1_X2_B1.wav,segmentation,phantomword,AXB,A1,X1,B2,A1_X1_B2.wav,YD,YD,26,F,8,NA,secondary,SEG,phantom-word
2,3,31,F,0,true-foil,foil,2,2.405000000000001,155.633,1.203000000000003,152.024,1.203000000000003,154.43,word,AXB,A2,X2,B2,A2_X2_B2.wav,segmentation,phantomword,AXB,A1,X3,B2,A1_X3_B2.wav,YD,YD,26,F,8,NA,secondary,SEG,phantom-word
2,3,31,G,0,foil-true,foil,1,2.406000000000006,146.732,1.443000000000012,145.289,1.443000000000012,142.643,word,AXB,A3,X1,B3,A3_X1_B3.wav,segmentation,phantomword,AXB,A3,X2,B2,A3_X2_B2.wav,YD,YD,26,F,8,NA,secondary,SEG,phantom-word
2,3,31,H,0,foil-true,foil,1,4.329999999999998,115.461,1.2019999999999982,114.259,1.4429999999999978,111.613,word,AXB,A1,X3,B1,A1_X3_B1.wav,segmentation,phantomword,AXB,A3,X3,B1,A3_X3_B1.wav,YD,YD,26,F,8,NA,secondary,SEG,phantom-word
2,3,31,I,0,foil-true,foil,1,4.089,5.773,1.444,4.329,1.2029999999999998,1.924,word,AXB,A3,X3,B3,A3_X3_B3.wav,segmentation,phantomword,AXB,A2,X1,B3,A2_X1_B3.wav,YD,YD,26,F,8,NA,secondary,SEG,phantom-word
2,3,31,J,0,true-foil,foil,2,4.57,36.803,1.4440000000000026,32.954,1.2029999999999959,35.6,ruleword,AXB,A1,X4,B1,A1_X4_B1.wav,generalization,phantomruleword,AXB,A1,X5,B3,A1_X5_B3.wav,YD,YD,26,F,8,NA,secondary,GEN,phantom-word
